,edit_count,sentiment,neg_sentiment
2017-09-15,3.8333333333333335,-0.3723313355493167,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749337036458273,0.5913095238095238
2017-09-17,3.933333333333333,-0.40695172101732285,0.6246428571428572
2017-09-18,4.1,-0.41840417749824976,0.6315873015873016
2017-09-19,4.066666666666666,-0.4145216279606971,0.6288095238095238
2017-09-20,4.0,-0.4150621914248618,0.6121428571428571
2017-09-21,3.8,-0.3935728400992969,0.5843650793650794
2017-09-22,3.7,-0.37962728881173663,0.5772222222222222
2017-09-23,3.533333333333333,-0.3937748706671927,0.5838888888888889
2017-09-24,3.5,-0.37488105369938746,0.573888888888889
2017-09-25,3.533333333333333,-0.3818285503983498,0.5766666666666667
2017-09-26,3.3333333333333335,-0.37948480172289745,0.56
2017-09-27,3.3,-0.3926197646392717,0.5666666666666667
2017-09-28,3.6333333333333333,-0.4126192222370042,0.5933333333333334
2017-09-29,3.6333333333333333,-0.39972543342245953,0.5866666666666666
2017-09-30,3.433333333333333,-0.42166821549336114,0.5811111111111111
2017-10-01,3.533333333333333,-0.4159751242068079,0.5922222222222223
2017-10-02,3.5,-0.38273466087049907,0.558888888888889
2017-10-03,4.033333333333333,-0.3961362148986922,0.5818055555555557
2017-10-04,4.3,-0.3836652550763554,0.575138888888889
2017-10-05,4.466666666666667,-0.3788701512085067,0.5884722222222223
2017-10-06,4.5,-0.3465239999360508,0.5718055555555556
2017-10-07,5.133333333333334,-0.338945349322425,0.5684722222222223
2017-10-08,5.066666666666666,-0.33402824697986483,0.5654960317460318
2017-10-09,5.566666666666666,-0.31498734692009,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119934733857109,0.5464328509181452
2017-10-11,6.966666666666667,-0.3279325331446541,0.5555598350451291
2017-10-12,7.5,-0.34439506110519297,0.5805598350451291
2017-10-13,7.566666666666666,-0.3389131983813655,0.5766709461562403
2017-10-14,7.866666666666666,-0.31695585939920734,0.564448723934018
2017-10-15,8.1,-0.31982901451262985,0.5659638754491696
2017-10-16,8.333333333333334,-0.32561019925658174,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530619573312594,0.5548527643380585
2017-10-18,8.7,-0.2903328295388248,0.5506860976713919
2017-10-19,9.0,-0.29364806488206907,0.5506860976713918
2017-10-20,9.1,-0.28730041525480743,0.5617972087825029
2017-10-21,9.233333333333333,-0.274733749943153,0.5701305421158362
2017-10-22,9.233333333333333,-0.2907313127489646,0.5784638754491696
2017-10-23,9.433333333333334,-0.25701242767400234,0.5602820572673514
2017-10-24,9.433333333333334,-0.287361682778862,0.5769487239340181
2017-10-25,9.333333333333334,-0.30007917168365605,0.5852820572673514
2017-10-26,9.366666666666667,-0.33157788398491034,0.6186153906006847
2017-10-27,9.266666666666667,-0.33154695811496865,0.6186153906006847
2017-10-28,8.933333333333334,-0.31154750051723606,0.5919487239340181
2017-10-29,8.766666666666667,-0.3034671328726082,0.5719487239340181
2017-10-30,8.766666666666667,-0.3034671328726082,0.5719487239340181
2017-10-31,8.666666666666666,-0.3091602241591615,0.5608376128229069
2017-11-01,8.733333333333333,-0.3423914348677796,0.5941709461562402
2017-11-02,8.3,-0.3621269983314146,0.6045876128229071
2017-11-03,8.1,-0.36142578266686887,0.6029209461562404
2017-11-04,7.933333333333334,-0.36622088653471757,0.589587612822907
2017-11-05,7.866666666666666,-0.39036810400711186,0.6062542794895737
2017-11-06,7.2,-0.36472469123827106,0.5762542794895736
2017-11-07,6.8,-0.3490576225638203,0.5667304699657641
2017-11-08,6.233333333333333,-0.3349959993364577,0.5432010582010582
2017-11-09,5.7,-0.3546084018329722,0.5524603174603174
2017-11-10,4.766666666666667,-0.3465762611295438,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442784327120951,0.5310317460317461
2017-11-12,4.1,-0.36952977010124627,0.5449206349206349
2017-11-13,3.8,-0.38179502992345604,0.5515873015873016
2017-11-14,3.433333333333333,-0.376930603830788,0.5334054834054833
2017-11-15,3.1333333333333333,-0.3666413787381474,0.5111832611832612
2017-11-16,2.7333333333333334,-0.3649273648901075,0.4945165945165945
2017-11-17,2.3333333333333335,-0.3480849885321283,0.46951659451659455
2017-11-18,1.9333333333333333,-0.3340241755091439,0.44729437229437236
2017-11-19,1.8333333333333333,-0.3403718251364056,0.43618326118326123
2017-11-20,1.8,-0.34278868371016025,0.43896103896103894
2017-11-21,1.6666666666666667,-0.32636349234746137,0.413961038961039
2017-11-22,1.3666666666666667,-0.36011562389986856,0.43214285714285716
2017-11-23,1.2666666666666666,-0.3518225475436166,0.43214285714285716
2017-11-24,1.2333333333333334,-0.3185421550557727,0.39880952380952384
2017-11-25,1.3,-0.297078747645257,0.38769841269841276
2017-11-26,1.5,-0.27924555393438494,0.3781746031746032
2017-11-27,1.5666666666666667,-0.28431477996091997,0.3948412698412699
2017-11-28,1.6666666666666667,-0.27154527226137737,0.405952380952381
2017-11-29,1.9333333333333333,-0.2572572501405837,0.41428571428571437
2017-11-30,2.1333333333333333,-0.2684392215713622,0.43650793650793657
2017-12-01,2.1,-0.2032136819665394,0.40317460317460324
2017-12-02,2.0,-0.17007656447471137,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489358916169124,0.36230158730158735
2017-12-04,5.233333333333333,-0.170547737752458,0.38659537261232185
2017-12-05,6.966666666666667,-0.15186344731099202,0.37301512569874157
2017-12-06,7.566666666666666,-0.17091618780098708,0.39894105162466753
2017-12-07,7.8,-0.17285976623409452,0.40079290347651936
2017-12-08,8.1,-0.1837373770323298,0.42301512569874156
2017-12-09,8.166666666666666,-0.1691335163560412,0.4146817923654082
2017-12-10,8.366666666666667,-0.1900752817968761,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046774897776395,0.44722147490509073
2017-12-12,8.4,-0.16537998968166462,0.430554808238424
2017-12-13,8.266666666666667,-0.15768643737305219,0.4249992526828686
2017-12-14,8.466666666666667,-0.17987973213661726,0.4527770304606463
2017-12-15,8.533333333333333,-0.2130976053125562,0.48611036379397965
2017-12-16,8.933333333333334,-0.2138214058723948,0.5027770304606463
2017-12-17,9.766666666666667,-0.23978765033154703,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978765033154703,0.5321103637939797
2017-12-19,9.833333333333334,-0.2727474721518061,0.5654436971273129
2017-12-20,9.833333333333334,-0.2754306924588384,0.565443697127313
2017-12-21,9.866666666666667,-0.24212538920312143,0.565443697127313
2017-12-22,9.966666666666667,-0.22713085872400818,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243452849456686,0.525443697127313
2017-12-24,10.2,-0.22733860574631906,0.5546103637939797
2017-12-25,10.133333333333333,-0.2503359824002022,0.5657214749050908
2017-12-26,10.2,-0.26061778529541013,0.5715415807251965
2017-12-27,10.3,-0.2643892552858225,0.5748749140585299
2017-12-28,10.4,-0.29783470330029377,0.5915415807251966
2017-12-29,10.333333333333334,-0.32199713949418385,0.6054304696140854
2017-12-30,10.233333333333333,-0.29989136587304854,0.5943193585029742
2017-12-31,10.2,-0.33188569476925317,0.5943193585029742
2018-01-01,10.233333333333333,-0.29892894755525373,0.5943193585029742
2018-01-02,9.033333333333333,-0.29293737115613183,0.5935257077093236
2018-01-03,7.933333333333334,-0.27709062200028606,0.5858985890652557
2018-01-04,6.5,-0.2793677466073541,0.5873576238576239
2018-01-05,6.633333333333334,-0.281763867495971,0.5887044252044252
2018-01-06,6.4,-0.30854786122580957,0.6035192400192401
2018-01-07,6.166666666666667,-0.29776170680110686,0.5979636844636845
2018-01-08,6.033333333333333,-0.27907534121657446,0.5729636844636846
2018-01-09,5.833333333333333,-0.2581335757757396,0.5451859066859067
2018-01-10,5.8,-0.2547156145472781,0.5443922558922559
2018-01-11,6.0,-0.2655971375901954,0.5485589225589227
2018-01-12,6.233333333333333,-0.29428880159717036,0.5652255892255893
2018-01-13,6.266666666666667,-0.2769160929359547,0.5564954304954306
2018-01-14,6.366666666666666,-0.25279646704967335,0.5431620971620973
2018-01-15,6.2,-0.27359603342928857,0.5550668590668592
2018-01-16,5.633333333333334,-0.27040733268378553,0.5549001924001924
2018-01-17,5.9,-0.2807336829157509,0.5757335257335258
2018-01-18,5.833333333333333,-0.24777386109549177,0.5424001924001924
2018-01-19,5.766666666666667,-0.2879357767156598,0.5646224146224147
2018-01-20,5.933333333333334,-0.3212778123271303,0.5812890812890814
2018-01-21,5.766666666666667,-0.3029767501405713,0.5546224146224147
2018-01-22,5.933333333333334,-0.31172711134471864,0.5746224146224146
2018-01-23,5.8,-0.2869574077975588,0.5621224146224146
2018-01-24,5.866666666666666,-0.26501659301107167,0.5510113035113036
2018-01-25,6.166666666666667,-0.25784844516015204,0.5473075998075998
2018-01-26,6.266666666666667,-0.2591755150089279,0.5481409331409333
2018-01-27,6.3,-0.2635280872854066,0.5489345839345839
2018-01-28,6.5,-0.2698672862985868,0.5517123617123618
2018-01-29,6.433333333333334,-0.3138652330112926,0.573934583934584
2018-01-30,6.466666666666667,-0.3471472467454743,0.6072679172679173
2018-01-31,6.433333333333334,-0.38010399395947375,0.6072679172679173
2018-02-01,6.233333333333333,-0.3825911116738258,0.5906012506012507
2018-02-02,5.566666666666666,-0.4067215869401928,0.6017123617123619
2018-02-03,5.266666666666667,-0.3973718055750872,0.5971669071669072
2018-02-04,4.733333333333333,-0.3855264597949843,0.5921164021164022
2018-02-05,4.7,-0.385761389515545,0.5921164021164022
2018-02-06,4.666666666666667,-0.413903189084675,0.6087830687830689
2018-02-07,4.866666666666666,-0.44665333666577545,0.6421164021164022
2018-02-08,4.866666666666666,-0.44665333666577545,0.6421164021164022
2018-02-09,4.733333333333333,-0.425495217623061,0.631005291005291
2018-02-10,4.733333333333333,-0.4402967312750678,0.6393386243386243
2018-02-11,4.5,-0.40260242741811214,0.6226719576719577
2018-02-12,4.3,-0.36589425241742185,0.6036243386243387
2018-02-13,4.166666666666667,-0.39011915401412695,0.616957671957672
2018-02-14,3.933333333333333,-0.3685957870746731,0.5883862433862436
2018-02-15,3.6666666666666665,-0.345818243361024,0.5592195767195769
2018-02-16,3.6666666666666665,-0.3679828412200093,0.5717195767195768
2018-02-17,3.8333333333333335,-0.377869372652479,0.5917195767195768
2018-02-18,3.9,-0.3552588963705711,0.5806084656084657
2018-02-19,3.8333333333333335,-0.3720888946650836,0.588941798941799
2018-02-20,3.933333333333333,-0.40460917362223864,0.6222751322751324
2018-02-21,3.8333333333333335,-0.39634609926393427,0.618941798941799
2018-02-22,3.8,-0.4074303872914857,0.6244973544973544
2018-02-23,3.7333333333333334,-0.4290125311280369,0.6356084656084656
2018-02-24,3.1666666666666665,-0.443799015744811,0.643015873015873
2018-02-25,2.9,-0.4336312498790877,0.6221825396825397
2018-02-26,2.6666666666666665,-0.40860273728768026,0.5936111111111111
2018-02-27,2.8,-0.40205506490336523,0.5894444444444444
2018-02-28,2.7666666666666666,-0.3689809203810162,0.5561111111111111
2018-03-01,3.033333333333333,-0.3405105754843465,0.5412962962962964
2018-03-02,3.066666666666667,-0.30722450068703405,0.5412962962962964
2018-03-03,3.066666666666667,-0.30722450068703405,0.5412962962962964
2018-03-04,2.933333333333333,-0.25834926649376194,0.5135185185185186
2018-03-05,2.8666666666666667,-0.2592351077441816,0.4968518518518519
2018-03-06,2.6666666666666665,-0.24963159214567254,0.4746296296296297
2018-03-07,2.6333333333333333,-0.21647553296000868,0.44129629629629635
2018-03-08,2.6,-0.18824227701734614,0.407962962962963
2018-03-09,2.433333333333333,-0.1884600743761769,0.407962962962963
2018-03-10,2.433333333333333,-0.1884600743761769,0.407962962962963
2018-03-11,2.533333333333333,-0.20942339332015428,0.41796296296296304
2018-03-12,2.2666666666666666,-0.1862661183487486,0.38879629629629636
2018-03-13,2.466666666666667,-0.20578749434263618,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184895769865427,0.4082407407407408
2018-03-15,2.5,-0.19852580881229154,0.37490740740740747
2018-03-16,2.6333333333333333,-0.21183199590554944,0.39990740740740743
2018-03-17,2.7333333333333334,-0.22287804920916207,0.42212962962962963
2018-03-18,2.533333333333333,-0.2179184577310527,0.4221296296296297
2018-03-19,2.3666666666666667,-0.208031926298583,0.40212962962962967
2018-03-20,2.2666666666666666,-0.19794707339119028,0.3799074074074074
2018-03-21,2.1333333333333333,-0.18108034274092427,0.3549074074074074
2018-03-22,2.2,-0.1817537378712937,0.3549074074074074
2018-03-23,2.2666666666666666,-0.18541953131004618,0.3549074074074074
2018-03-24,2.5,-0.19445620395519117,0.35935185185185187
2018-03-25,2.466666666666667,-0.1617821933605053,0.32601851851851854
2018-03-26,2.433333333333333,-0.1284768781838594,0.2926851851851852
2018-03-27,2.466666666666667,-0.16179282881595472,0.32601851851851854
2018-03-28,2.5,-0.12905707178292453,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939113108096301,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939113108096301,0.3051851851851852
2018-03-31,1.6666666666666667,-0.11457946224345103,0.28666666666666674
2018-04-01,1.6333333333333333,-0.14786553704076344,0.28666666666666674
2018-04-02,1.7,-0.14761493825250202,0.3033333333333334
2018-04-03,1.6666666666666667,-0.20550950590107178,0.3366666666666667
2018-04-04,1.7,-0.1722499313288265,0.3366666666666667
2018-04-05,1.7333333333333334,-0.20553230070405537,0.37000000000000005
2018-04-06,1.7333333333333334,-0.20553230070405537,0.37000000000000005
2018-04-07,1.7333333333333334,-0.20553230070405537,0.37000000000000005
2018-04-08,1.9666666666666666,-0.1950523639553123,0.3658333333333334
2018-04-09,1.9666666666666666,-0.1950523639553123,0.3658333333333334
2018-04-10,1.9666666666666666,-0.19396954187088544,0.3658333333333334
2018-04-11,1.9666666666666666,-0.19396954187088544,0.3658333333333334
2018-04-12,1.7,-0.17931874949071144,0.3408333333333334
2018-04-13,1.6333333333333333,-0.21843272803558245,0.36305555555555563
2018-04-14,1.6666666666666667,-0.25174308973881937,0.39638888888888896
2018-04-15,1.5333333333333334,-0.23843690264556144,0.371388888888889
2018-04-16,1.4333333333333333,-0.22739084934194886,0.34916666666666674
2018-04-17,1.3666666666666667,-0.19985949272910755,0.31583333333333335
2018-04-18,1.4333333333333333,-0.21952364717920622,0.34916666666666674
2018-04-19,1.4333333333333333,-0.21952364717920622,0.34916666666666674
2018-04-20,1.4333333333333333,-0.21952364717920622,0.34916666666666674
2018-04-21,1.3,-0.21371545826395355,0.34916666666666674
2018-04-22,1.2333333333333334,-0.17886770054697992,0.3325000000000001
2018-04-23,0.9333333333333333,-0.19149646922945976,0.3391666666666667
2018-04-24,1.0333333333333334,-0.2228176378375954,0.3725000000000001
2018-04-25,1.4333333333333333,-0.25140363125337495,0.40583333333333343
2018-04-26,1.4333333333333333,-0.18479534932308725,0.3725000000000001
2018-04-27,1.5333333333333334,-0.2505562156273259,0.40583333333333343
2018-04-28,1.6333333333333333,-0.2838472164173921,0.43916666666666676
2018-04-29,1.6666666666666667,-0.3171678142249584,0.4725000000000001
2018-04-30,1.6666666666666667,-0.3171678142249584,0.4725000000000001
2018-05-01,1.7,-0.3504082775612672,0.5058333333333335
2018-05-02,1.6333333333333333,-0.3506588763495286,0.48916666666666675
2018-05-03,1.6,-0.31770166819294293,0.4558333333333334
2018-05-04,1.5666666666666667,-0.3509612427651882,0.4558333333333334
2018-05-05,1.5333333333333334,-0.3176788733899593,0.4225000000000001
2018-05-06,1.5333333333333334,-0.3176788733899593,0.4225000000000001
2018-05-07,1.5666666666666667,-0.35094001556436216,0.4558333333333334
2018-05-08,1.3333333333333333,-0.3006492797533671,0.42666666666666675
2018-05-09,1.4,-0.3337327633301417,0.4600000000000001
2018-05-10,1.4,-0.3470999830961228,0.46666666666666673
2018-05-11,1.4,-0.3470999830961228,0.46666666666666673
2018-05-12,1.4,-0.3470999830961228,0.46666666666666673
2018-05-13,1.3666666666666667,-0.31381213009357456,0.4333333333333334
2018-05-14,1.5,-0.3134655743837357,0.4333333333333334
2018-05-15,1.5666666666666667,-0.3417558679978053,0.46666666666666673
2018-05-16,1.5666666666666667,-0.3417558679978053,0.46666666666666673
2018-05-17,1.7,-0.35839438637097676,0.49166666666666675
2018-05-18,1.6333333333333333,-0.3387302319208781,0.45833333333333337
2018-05-19,1.6333333333333333,-0.3387302319208781,0.45833333333333337
2018-05-20,1.6333333333333333,-0.3387302319208781,0.45833333333333337
2018-05-21,1.6,-0.31134474674860635,0.42500000000000004
2018-05-22,1.5333333333333334,-0.3420394241809845,0.42500000000000004
2018-05-23,1.5,-0.3091553211212158,0.3916666666666667
2018-05-24,1.6,-0.290874484512541,0.3805555555555556
2018-05-25,1.6333333333333333,-0.280264450966293,0.3728632478632479
2018-05-26,1.6,-0.31355678226448536,0.3728632478632479
2018-05-27,1.7666666666666666,-0.313581266362443,0.3728632478632479
2018-05-28,1.7333333333333334,-0.31192488540441565,0.3728632478632479
2018-05-29,1.7666666666666666,-0.279174914650428,0.35619658119658126
2018-05-30,1.8,-0.3124784277799802,0.3895299145299146
2018-05-31,2.1333333333333333,-0.29830106114035165,0.38346930846930855
2018-06-01,2.2,-0.3315496714381905,0.41680264180264187
2018-06-02,2.2,-0.3315496714381905,0.41680264180264187
2018-06-03,2.2,-0.3315496714381905,0.41680264180264187
2018-06-04,2.5,-0.35132057626177626,0.4427285677285678
2018-06-05,2.6333333333333333,-0.3841513311776495,0.4760619010619011
2018-06-06,2.6666666666666665,-0.38387864390144505,0.4760619010619011
2018-06-07,2.6333333333333333,-0.41168137152125195,0.4760619010619011
2018-06-08,2.566666666666667,-0.37859788794447735,0.4427285677285678
2018-06-09,2.5,-0.3590717761297666,0.43161745661745665
2018-06-10,2.533333333333333,-0.3264855294008695,0.43161745661745665
2018-06-11,2.7,-0.3595661998370928,0.46495078995079003
2018-06-12,3.0,-0.38626455913226676,0.4945804195804196
2018-06-13,3.466666666666667,-0.33925070444459277,0.4700190160716477
2018-06-14,3.8333333333333335,-0.32889582807917567,0.46232670837934003
2018-06-15,3.8666666666666667,-0.3619355052222726,0.49566004171267336
2018-06-16,3.8666666666666667,-0.3644323462754405,0.49566004171267336
2018-06-17,3.933333333333333,-0.39772208477158516,0.5289933750460067
2018-06-18,4.066666666666666,-0.43101632639864257,0.56232670837934
2018-06-19,4.366666666666666,-0.45080000008244486,0.588252634305266
2018-06-20,4.7,-0.471048091899347,0.6149193009719326
2018-06-21,4.766666666666667,-0.47183007205624544,0.6315859676385993
2018-06-22,4.966666666666667,-0.4832280205862307,0.6538081898608216
2018-06-23,4.866666666666666,-0.5035046273314208,0.6649193009719326
2018-06-24,4.433333333333334,-0.4855286674618894,0.6392782753309071
2018-06-25,4.433333333333334,-0.4855286674618894,0.6392782753309071
2018-06-26,4.166666666666667,-0.4853748219132596,0.6392782753309071
2018-06-27,4.1,-0.45374020208122073,0.6059449419975738
2018-06-28,4.033333333333333,-0.45316957502764205,0.589278275330907
2018-06-29,4.0,-0.41986606189808984,0.5559449419975737
2018-06-30,3.933333333333333,-0.4114858900106888,0.5508944369470685
2018-07-01,4.133333333333334,-0.40080653102168845,0.5467277702804019
2018-07-02,4.333333333333333,-0.433663096404434,0.5800611036137352
2018-07-03,4.733333333333333,-0.4287404125362907,0.5939499925026241
2018-07-04,4.466666666666667,-0.3778143267816136,0.5680240665766981
2018-07-05,4.5,-0.36458509971557357,0.5613573999100315
2018-07-06,4.466666666666667,-0.3622316063429743,0.5613573999100315
2018-07-07,4.633333333333334,-0.37041005700685875,0.5813573999100315
2018-07-08,4.7,-0.3706921210870971,0.5980240665766983
2018-07-09,4.633333333333334,-0.3902630472500288,0.6091351776878093
2018-07-10,4.766666666666667,-0.4282603947638634,0.6291351776878092
2018-07-11,4.666666666666667,-0.42794723374835286,0.6291351776878092
2018-07-12,4.466666666666667,-0.434290078137456,0.6328388813915129
2018-07-13,3.8666666666666667,-0.46964738265613887,0.6574002849002849
2018-07-14,3.6333333333333333,-0.4732746297838511,0.6595370370370371
2018-07-15,3.6666666666666665,-0.4404226029636683,0.6428703703703705
2018-07-16,3.6,-0.421306700480205,0.6345370370370371
2018-07-17,3.8666666666666667,-0.39620095011812667,0.6212037037037038
2018-07-18,4.166666666666667,-0.38059761006395704,0.6135113960113961
2018-07-19,3.933333333333333,-0.3867777643477985,0.6209188034188035
2018-07-20,4.166666666666667,-0.3636493914378225,0.6079776269482153
2018-07-21,5.2,-0.37346209853807427,0.6135331825037708
2018-07-22,6.933333333333334,-0.36210605649233113,0.6085523395918934
2018-07-23,7.5,-0.34178838840537845,0.5985523395918934
2018-07-24,7.8,-0.3669053453016306,0.6281819692215229
2018-07-25,7.866666666666666,-0.4001898564704284,0.6615153025548562
2018-07-26,8.0,-0.38916784701824436,0.6548486358881896
2018-07-27,8.066666666666666,-0.38935983258565515,0.6715153025548564
2018-07-28,8.066666666666666,-0.38935983258565515,0.6715153025548564
2018-07-29,8.1,-0.4130841918595657,0.7048486358881897
2018-07-30,8.166666666666666,-0.41807520788225105,0.7068688379083917
2018-07-31,7.9,-0.39550595657341253,0.677702171241725
2018-08-01,7.866666666666666,-0.36952297299748565,0.6643688379083917
2018-08-02,7.5,-0.34128876718858125,0.6504799490195029
2018-08-03,7.866666666666666,-0.3940937119356054,0.6782577267972806
2018-08-04,7.766666666666667,-0.40776651676806386,0.6849243934639472
2018-08-05,7.866666666666666,-0.3775059941044706,0.6682577267972806
2018-08-06,8.1,-0.38502270555806734,0.6732577267972807
2018-08-07,8.1,-0.4172317194572347,0.6899243934639473
2018-08-08,8.066666666666666,-0.38395810203068037,0.656591060130614
2018-08-09,7.9,-0.37854700124574275,0.636591060130614
2018-08-10,7.833333333333333,-0.34577949182503,0.6032577267972806
2018-08-11,7.733333333333333,-0.31273828814075305,0.5699243934639473
2018-08-12,7.766666666666667,-0.3245381958250792,0.5699243934639473
2018-08-13,7.633333333333334,-0.3360274394649192,0.5754799490195028
2018-08-14,7.566666666666666,-0.3358397891420051,0.5588132823528362
2018-08-15,7.7,-0.35845494538193845,0.5699243934639473
2018-08-16,7.5,-0.3834974611763746,0.5832577267972805
2018-08-17,7.1,-0.3991048473925138,0.5909500344895882
2018-08-18,7.066666666666666,-0.4064087975830579,0.5909500344895882
2018-08-19,6.5,-0.40928907867613173,0.5772245442935098
2018-08-20,5.433333333333334,-0.4317240847840786,0.5883356554046208
2018-08-21,3.8,-0.4573091569091335,0.6007239057239057
2018-08-22,3.2666666666666666,-0.4616557995026762,0.6023905723905724
2018-08-23,3.0,-0.4698617014168489,0.6060942760942761
2018-08-24,3.0,-0.43685769467341784,0.5894276094276094
2018-08-25,3.2,-0.43628122943519343,0.59003367003367
2018-08-26,3.2,-0.46888432838399,0.6067003367003367
2018-08-27,3.6,-0.49097688020479796,0.6344781144781144
2018-08-28,3.566666666666667,-0.4672525209308874,0.6011447811447811
2018-08-29,3.2333333333333334,-0.48484216407694,0.6102356902356902
2018-08-30,3.2333333333333334,-0.48484216407694,0.6102356902356902
2018-08-31,3.066666666666667,-0.47796858227012134,0.5902356902356903
2018-09-01,3.033333333333333,-0.5111254719471691,0.5902356902356903
2018-09-02,2.6666666666666665,-0.5227474400641943,0.5957912457912458
2018-09-03,2.6,-0.4894731073819026,0.5624579124579124
2018-09-04,2.5,-0.45993791264717027,0.5457912457912458
2018-09-05,2.6666666666666665,-0.4467440582789698,0.5384383046147753
2018-09-06,2.966666666666667,-0.43654830484909457,0.5323776985541692
2018-09-07,3.1666666666666665,-0.45856685435761324,0.560155476331947
2018-09-08,3.2333333333333334,-0.4588514426945578,0.5768221429986137
2018-09-09,3.2333333333333334,-0.4588514426945578,0.5768221429986137
2018-09-10,3.2333333333333334,-0.4588514426945578,0.5768221429986137
2018-09-11,3.2,-0.3937077978848349,0.5434888096652803
2018-09-12,3.3,-0.3647624837953777,0.530155476331947
2018-09-13,3.466666666666667,-0.3714152212539246,0.550155476331947
2018-09-14,3.3,-0.38182527014933665,0.5557110318875026
2018-09-15,3.1666666666666665,-0.34859876622083424,0.5223776985541692
2018-09-16,3.1666666666666665,-0.34853883971097704,0.5223776985541692
2018-09-17,3.1333333333333333,-0.3152710615527892,0.48904436522083583
2018-09-18,3.2,-0.3202562430433694,0.5057110318875025
2018-09-19,3.3,-0.27105372835519553,0.4807110318875025
2018-09-20,3.033333333333333,-0.2702949221530488,0.4844147355912062
2018-09-21,3.033333333333333,-0.2689663316407731,0.4844147355912062
2018-09-22,3.033333333333333,-0.26896313087134865,0.4844147355912062
2018-09-23,2.966666666666667,-0.26868262644598195,0.4677480689245395
2018-09-24,2.6,-0.247385353315854,0.44047534165181224
2018-09-25,2.533333333333333,-0.21459026879964666,0.4071420083184789
2018-09-26,2.1333333333333333,-0.1924977169788387,0.3793642305407012
2018-09-27,2.1333333333333333,-0.1924977169788387,0.3793642305407012
2018-09-28,2.1,-0.1592341330008215,0.34603089720736785
2018-09-29,2.1,-0.1592341330008215,0.34603089720736785
2018-09-30,2.566666666666667,-0.19161142202353967,0.3793642305407012
2018-10-01,3.3,-0.21813551631253905,0.4096672608437315
2018-10-02,3.3666666666666667,-0.21791336516554435,0.4096672608437315
2018-10-03,3.433333333333333,-0.2507809199891019,0.44300059417706483
2018-10-04,3.433333333333333,-0.2576434371870287,0.44300059417706483
2018-10-05,2.8666666666666667,-0.255142129437748,0.42535353535353543
2018-10-06,2.5,-0.2328468048882175,0.39808080808080815
2018-10-07,2.3,-0.21082825537969885,0.37030303030303036
2018-10-08,2.2333333333333334,-0.21054366704275426,0.3536363636363637
2018-10-09,2.3,-0.2391671824102622,0.386969696969697
2018-10-10,2.3333333333333335,-0.2123155581598502,0.386969696969697
2018-10-11,2.3,-0.24435203946084,0.386969696969697
2018-10-12,2.2333333333333334,-0.27228286461482665,0.4003030303030304
2018-10-13,2.1333333333333333,-0.27302801724722203,0.3969696969696971
2018-10-14,2.1,-0.2399833551690004,0.3636363636363637
2018-10-15,2.1333333333333333,-0.27330438610365204,0.3969696969696971
2018-10-16,2.1,-0.2400660248244824,0.3636363636363637
2018-10-17,2.1333333333333333,-0.27337180293053603,0.3969696969696971
2018-10-18,2.066666666666667,-0.2683866214399558,0.3803030303030304
2018-10-19,1.9333333333333333,-0.28455944276303263,0.37196969696969706
2018-10-20,1.9,-0.2596912703558824,0.33863636363636374
2018-10-21,1.7666666666666666,-0.24367394761691707,0.3136363636363637
2018-10-22,1.7333333333333334,-0.2103542895759167,0.2803030303030304
2018-10-23,1.7333333333333334,-0.2103542895759167,0.2803030303030304
2018-10-24,1.8333333333333333,-0.2239853281092334,0.3025252525252526
2018-10-25,1.8666666666666667,-0.19119189364827557,0.3025252525252526
2018-10-26,1.8666666666666667,-0.19119189364827557,0.3025252525252526
2018-10-27,1.8666666666666667,-0.19119189364827557,0.3025252525252526
2018-10-28,1.8666666666666667,-0.19119189364827557,0.3025252525252526
2018-10-29,1.8666666666666667,-0.19119189364827557,0.3025252525252526
2018-10-30,1.4,-0.15881460462555738,0.26919191919191926
2018-10-31,0.6666666666666666,-0.13229051033655803,0.23888888888888896
2018-11-01,0.6333333333333333,-0.13225317266252304,0.23888888888888893
2018-11-02,0.5666666666666667,-0.09938561783896552,0.2055555555555556
2018-11-03,0.5333333333333333,-0.1216838565137651,0.2055555555555556
2018-11-04,0.6333333333333333,-0.09397173523902894,0.2055555555555556
2018-11-05,0.6666666666666666,-0.12712079485257466,0.23888888888888893
2018-11-06,0.7666666666666667,-0.1357710301876068,0.2611111111111112
2018-11-07,0.7666666666666667,-0.1357710301876068,0.2611111111111112
2018-11-08,0.7,-0.10714751482009888,0.22777777777777786
2018-11-09,0.7333333333333333,-0.10460135837395985,0.22777777777777786
2018-11-10,0.7666666666666667,-0.1367277572552363,0.2611111111111112
2018-11-11,0.6666666666666666,-0.10469033817450206,0.22777777777777786
2018-11-12,0.6,-0.09729244808355968,0.2111111111111112
